Temperature (K),Pressure (MPa),phase_code,reduced_temperature,reduced_pressure,critical_distance,inverse_critical_distance,abs_reduced_temperature_offset,abs_reduced_pressure_offset,target,true,pred,abs_error,relative_error_pct
5.204030147606773,0.0030862333178189,2.0,1.0016803933568368,0.0135171396190386,0.9864842915866612,1.01370088558795,0.0016813933568367,0.9864838603809614,Density (kg/m^3),0.2867465209377714,0.2783915996551513,0.00835492128262,2.91369578096231
2.2069406421578384,1.3814004381446383,4.0,0.4247956118333568,6.0502822273328585,5.082933273601012,0.196736794715298,0.5752053881666432,5.050283227332859,Enthalpy (kJ/kg),1.7969354504780253,1.74468994140625,0.0522455090717752,2.9074783436364835
283.94281367143674,2.807482514046398,3.0,54.65378585864854,12.296261887028724,54.83004896574553,0.0182381744839356,53.653786858648544,11.296262887028725,Density (kg/m^3),4.693645123332503,4.557523727416992,0.1361213959155112,2.900121171045513
4.70141650009771,0.7814465135726201,4.0,0.9049364810689874,3.422593349564734,2.4244577971139907,0.4124633562153043,0.0950645189310125,2.422594349564734,Entropy (kJ/(kg·K)),-0.1582033222156605,-0.1536335945129394,0.004569727702721,2.888515638433722
2.345128629621342,1.334630912994984,4.0,0.4513942658982816,5.84544022860452,4.876398185184256,0.2050693897471817,0.5486067341017185,4.84544122860452,Enthalpy (kJ/kg),1.740929424567899,1.690704345703125,0.050225078864774,2.884957779218416
282.772692260634,2.8192759223696706,3.0,54.42855893993303,12.347914866720702,54.620381564213176,0.0183081840763849,53.428559939933024,11.3479158667207,Density (kg/m^3),4.732290368455705,4.595775127410889,0.1365152410448162,2.8847604524606862
5.205860671318105,0.003458942791951,2.0,1.0020327356106682,0.0151495392079143,0.9848525585773976,1.0153804153633743,0.0020337356106682,0.9848514607920856,Density (kg/m^3),0.3214321129608647,0.3121595680713653,0.0092725448894993,2.8847599588247475
4.793088438122982,0.7934688825355067,4.0,0.9225816484366606,3.475249135141498,2.476459545839083,0.4038022755833778,0.0774193515633394,2.475250135141498,Entropy (kJ/(kg·K)),-0.0944108362873302,-0.0910277366638183,0.0033830996235118,2.875671500509887
2.407034823602926,1.3272066499289903,4.0,0.4633100732590854,5.81292330907932,4.8427540569952745,0.2064940709833317,0.5366909267409147,4.812924309079319,Enthalpy (kJ/kg),1.792213642101925,1.740680694580078,0.0515329475218468,2.875379715412085
4.993482820691991,0.0010787846339856,1.0,0.961153893074893,0.004724880141843,0.99603292326705,1.0039828771120711,0.038847106925107,0.9952761198581568,Density (kg/m^3),0.1041760282629382,0.1071540862321853,0.0029780579692471,2.858678737233677
